registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Installed capacity (MW),Delivery capacity (MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.32,2025-04-18T10:30:00,2025-04-18T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,9.75,2025-04-18T09:00:00,2025-04-18T09:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,2.75,2025-04-18T15:30:00,2025-04-18T16:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.22,2025-04-18T21:30:00,2025-04-18T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,0,2025-04-18T01:00:00,2025-04-18T01:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,10.11,2025-04-18T06:00:00,2025-04-18T06:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.32,2025-04-18T11:00:00,2025-04-18T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,2.25,2025-04-18T16:00:00,2025-04-18T16:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,9.28,2025-04-18T17:00:00,2025-04-18T17:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,0.72,2025-04-18T01:30:00,2025-04-18T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-18T06:30:00,2025-04-18T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.66,2025-04-18T11:30:00,2025-04-18T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.07,2025-04-18T16:30:00,2025-04-18T17:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,11.25,2025-04-18T17:30:00,2025-04-18T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,0,2025-04-18T02:00:00,2025-04-18T02:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,11.19,2025-04-18T07:00:00,2025-04-18T07:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,5.65,2025-04-18T12:00:00,2025-04-18T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,3,2025-04-18T18:00:00,2025-04-18T18:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,0.72,2025-04-18T02:30:00,2025-04-18T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,10.78,2025-04-18T07:30:00,2025-04-18T08:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,4.9,2025-04-18T12:30:00,2025-04-18T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,3.04,2025-04-18T13:30:00,2025-04-18T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-19T14:00:00,2025-04-19T14:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,6.54,2025-04-19T12:30:00,2025-04-19T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,11,2025-04-19T19:00:00,2025-04-19T19:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,3.72,2025-04-18T22:30:00,2025-04-18T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,10.48,2025-04-19T17:30:00,2025-04-19T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,0.4,2025-04-19T03:30:00,2025-04-19T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,3,2025-04-18T22:00:00,2025-04-18T22:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,3,2025-04-19T04:30:00,2025-04-19T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-19T03:00:00,2025-04-19T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.35,2025-04-19T09:30:00,2025-04-19T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,6,2025-04-19T08:00:00,2025-04-19T08:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-19T14:30:00,2025-04-19T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,5.88,2025-04-19T13:00:00,2025-04-19T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,10.5,2025-04-19T19:30:00,2025-04-19T20:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,4.38,2025-04-18T23:00:00,2025-04-18T23:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,10.69,2025-04-19T18:00:00,2025-04-19T18:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,3,2025-04-19T05:00:00,2025-04-19T05:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.04,2025-04-19T10:00:00,2025-04-19T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,6.05,2025-04-19T15:00:00,2025-04-19T15:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,10.11,2025-04-19T20:00:00,2025-04-19T20:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-18T23:30:00,2025-04-19T00:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,6.75,2025-04-19T00:30:00,2025-04-19T01:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,3.05,2025-04-19T05:30:00,2025-04-19T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.33,2025-04-19T10:30:00,2025-04-19T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1.15,2025-04-19T15:30:00,2025-04-19T16:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.5,2025-04-19T20:30:00,2025-04-19T21:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1.56,2025-04-19T00:00:00,2025-04-19T00:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,3.93,2025-04-19T01:00:00,2025-04-19T01:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,3,2025-04-19T06:00:00,2025-04-19T06:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.32,2025-04-19T11:00:00,2025-04-19T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1.5,2025-04-19T16:00:00,2025-04-19T16:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.57,2025-04-19T21:00:00,2025-04-19T21:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-19T01:30:00,2025-04-19T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,3,2025-04-19T06:30:00,2025-04-19T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.58,2025-04-19T11:30:00,2025-04-19T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,9.46,2025-04-19T16:30:00,2025-04-19T17:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.99,2025-04-19T21:30:00,2025-04-19T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-19T02:00:00,2025-04-19T02:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.83,2025-04-19T08:30:00,2025-04-19T09:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1.06,2025-04-19T07:00:00,2025-04-19T07:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,5.55,2025-04-19T13:30:00,2025-04-19T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,6,2025-04-19T12:00:00,2025-04-19T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,9.63,2025-04-19T18:30:00,2025-04-19T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,11.21,2025-04-19T17:00:00,2025-04-19T17:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,0,2025-04-19T04:00:00,2025-04-19T04:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-19T02:30:00,2025-04-19T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,5.66,2025-04-19T09:00:00,2025-04-19T09:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,2.01,2025-04-19T07:30:00,2025-04-19T08:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,9.45,2025-04-20T08:00:00,2025-04-20T08:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-20T06:30:00,2025-04-20T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.18,2025-04-20T13:00:00,2025-04-20T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.99,2025-04-20T11:30:00,2025-04-20T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,10.78,2025-04-20T18:00:00,2025-04-20T18:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,9,2025-04-20T16:30:00,2025-04-20T17:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.1,2025-04-19T22:30:00,2025-04-19T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.25,2025-04-20T21:30:00,2025-04-20T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-20T03:30:00,2025-04-20T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-20T02:00:00,2025-04-20T02:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,6.98,2025-04-20T08:30:00,2025-04-20T09:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1.53,2025-04-20T07:00:00,2025-04-20T07:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.17,2025-04-20T13:30:00,2025-04-20T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.4,2025-04-20T12:00:00,2025-04-20T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,11.24,2025-04-20T18:30:00,2025-04-20T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,9,2025-04-20T17:00:00,2025-04-20T17:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-19T23:00:00,2025-04-19T23:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-20T04:00:00,2025-04-20T04:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.83,2025-04-20T09:00:00,2025-04-20T09:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.4,2025-04-20T14:00:00,2025-04-20T14:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,10.78,2025-04-20T19:00:00,2025-04-20T19:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.67,2025-04-19T23:30:00,2025-04-20T00:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.14,2025-04-20T04:30:00,2025-04-20T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.04,2025-04-20T09:30:00,2025-04-20T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,6.8,2025-04-20T14:30:00,2025-04-20T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,11.22,2025-04-20T19:30:00,2025-04-20T20:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,3,2025-04-20T00:00:00,2025-04-20T00:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,6.5,2025-04-20T05:00:00,2025-04-20T05:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.64,2025-04-20T10:00:00,2025-04-20T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-20T15:00:00,2025-04-20T15:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,9.38,2025-04-20T20:00:00,2025-04-20T20:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-20T00:30:00,2025-04-20T01:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,6.5,2025-04-20T05:30:00,2025-04-20T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,6.98,2025-04-20T10:30:00,2025-04-20T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-20T15:30:00,2025-04-20T16:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,10.78,2025-04-20T20:30:00,2025-04-20T21:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-20T02:30:00,2025-04-20T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-20T01:00:00,2025-04-20T01:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.48,2025-04-20T07:30:00,2025-04-20T08:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8,2025-04-20T06:00:00,2025-04-20T06:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7,2025-04-20T12:30:00,2025-04-20T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.15,2025-04-20T11:00:00,2025-04-20T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,9,2025-04-20T17:30:00,2025-04-20T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,9,2025-04-20T16:00:00,2025-04-20T16:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8,2025-04-19T22:00:00,2025-04-19T22:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.8,2025-04-20T21:00:00,2025-04-20T21:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-20T03:00:00,2025-04-20T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,2.75,2025-04-20T01:30:00,2025-04-20T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-21T03:00:00,2025-04-21T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.5,2025-04-21T09:30:00,2025-04-21T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,3.38,2025-04-21T15:00:00,2025-04-21T15:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,0,2025-04-21T02:00:00,2025-04-21T02:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.5,2025-04-21T08:30:00,2025-04-21T09:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.09,2025-04-21T14:00:00,2025-04-21T14:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,9.09,2025-04-21T20:30:00,2025-04-21T21:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,6.58,2025-04-21T07:30:00,2025-04-21T08:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,10.57,2025-04-21T19:30:00,2025-04-21T20:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-21T06:30:00,2025-04-21T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.73,2025-04-21T13:00:00,2025-04-21T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,10.52,2025-04-21T18:30:00,2025-04-21T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-21T01:00:00,2025-04-21T01:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,6,2025-04-21T12:00:00,2025-04-21T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,10.18,2025-04-21T17:30:00,2025-04-21T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-21T00:00:00,2025-04-21T00:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,2.91,2025-04-20T23:00:00,2025-04-20T23:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.56,2025-04-21T05:30:00,2025-04-21T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.08,2025-04-21T11:00:00,2025-04-21T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,9,2025-04-21T16:30:00,2025-04-21T17:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,6.5,2025-04-20T22:00:00,2025-04-20T22:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,6.85,2025-04-21T04:30:00,2025-04-21T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-21T10:00:00,2025-04-21T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,0,2025-04-21T03:30:00,2025-04-21T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-21T15:30:00,2025-04-21T16:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1,2025-04-21T02:30:00,2025-04-21T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.5,2025-04-21T09:00:00,2025-04-21T09:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,7.59,2025-04-21T14:30:00,2025-04-21T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,9.09,2025-04-21T21:00:00,2025-04-21T21:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,1.59,2025-04-21T01:30:00,2025-04-21T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.5,2025-04-21T08:00:00,2025-04-21T08:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,4.11,2025-04-21T13:30:00,2025-04-21T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,10.52,2025-04-21T20:00:00,2025-04-21T20:30:00,,
EDF ENERGY CUSTOMERS LIMITED,TYLNB-1,Quick Reserve,PQR,57,57,8.94,2025-04-21T07:00:00,2025-04-21T07:30:00,,
