Date,EFA,Clearing Price
2023-12-24,5,2.02
2023-12-24,6,2.0
2023-12-25,1,2.25
2023-12-25,2,3.42
2023-12-25,3,2.85
2023-12-25,4,0.97
2023-12-25,5,0.98
2023-12-25,6,1.28
2023-12-26,1,3.0
2023-12-26,2,3.05
2023-12-26,3,4.0
2023-12-26,4,1.45
2023-12-26,5,1.6
2023-12-26,6,1.14
2023-12-27,1,1.05
2023-12-27,2,1.33
2023-12-27,3,1.01
2023-12-27,4,0.99
2023-12-27,5,1.43
2023-12-27,6,1.5
2023-12-28,1,0.96
2023-12-28,2,2.13
2023-12-28,3,1.49
2023-12-28,4,1.25
2023-12-28,5,2.63
2023-12-28,6,0.74
2023-12-29,1,0.92
2023-12-29,2,1.59
2023-12-29,3,2.56
2023-12-29,4,1.1
2023-12-29,5,1.19
2023-12-29,6,1.21
2023-12-30,1,1.42
2023-12-30,2,1.64
2023-12-30,3,1.31
2023-12-30,4,1.31
2023-12-30,5,2.22
2023-12-30,6,1.0
2023-12-31,1,1.05
2023-12-31,2,3.49
2023-12-31,3,1.64
2023-12-31,4,0.84
2023-12-31,5,1.07
2023-12-31,6,0.58
